CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100006121,209,48341,153390,Lipid,Monoacylglycerol,2862,NAMED,LERKRWCYZNDWFH-QNEBEIHSSA-N,OCC(O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-dihomo-linolenylglycerol (20:3),1-dihomo-linolenylglycerol (20:3),,,HMDB0011577,,,Neg
100006125,209,48733,155115,Amino Acid,Tyrosine Metabolism,228,NAMED,LGXHPUANUXIBJQ-UHFFFAOYSA-N,OCC1=CC(OC)=C(OS(O)(=O)=O)C=C1,vanillic alcohol sulfate,vanillic alcohol sulfate,754920-02-0,,HMDB0041788,,,Neg
100006126,209,48442,155083,Xenobiotics,Food Component/Plant,5118,NAMED,FKCHAXAGQVCJPN-UHFFFAOYSA-N,COC1=C(OS(O)(=O)=O)C=CC(C=C)=C1,4-vinylguaiacol sulfate,4-vinylguaiacol sulfate,,,HMDB0127980,,53803570,Neg
100006129,209,54910,208290,Amino Acid,Tyrosine Metabolism,201,NAMED,SVYIZYRTOYHQRE-UHFFFAOYSA-N,OC1=C(OC)C=C(CC(C(O)=O)O)C=C1,vanillactate,vanillactate,2475-56-1,141152,HMDB0000913,,160637,Neg
100006171,209,48715,155107,Xenobiotics,Food Component/Plant,5124,NAMED,XWAZTQUZONPJEW-UHFFFAOYSA-N,COC1=CC(CC=C)=CC=C1OS(=O)(O)=O,eugenol sulfate,eugenol sulfate,95480-60-7,157181,HMDB0135245,,180632,Neg
100006173,209,48394,154288,Lipid,Progestin Steroids,3289,NAMED,MENQCIVHHONJLU-GQCBXAOTSA-N,C[C@]12C(C3CC[C@@]4(C[C@@H](CC[C@@]4(C3CC2)C)OS(=O)(O)=O)[H])CCC1C(C)=O,pregnanolone/allopregnanolone sulfate,pregnanolone/allopregnanolone sulfate,,,"HMDB0240591,HMDB0062782",C05480,"31402,129699967",Neg
100006181,209,54784,207669,Xenobiotics,Drug - Cardiovascular,5695,NAMED,JIVPVXMEBJLZRO-UHFFFAOYSA-N,OC(N1)(C2=CC(S(N)(=O)=O)=C(Cl)C=C2)C(C=CC=C3)=C3C1=O,chlorthalidone,chlorthalidone,77-36-1,2631,HMDB0014455,D00272,2732,Neg
100006184,209,48445,155085,Xenobiotics,Chemical,6222,NAMED,ARLAWMCEVZUXEY-UHFFFAOYSA-N,OC1=CC=CC(OS(=O)(O)=O)=C1OC,2-methoxyresorcinol sulfate,2-methoxyresorcinol sulfate,1446269-78-8,,,,,Neg
100006190,209,48580,155103,Xenobiotics,Food Component/Plant,5251,NAMED,JCVGTUVGDOWZJE-UHFFFAOYSA-N,CC(NC(C=CC=C1)=C1OS(=O)(O)=O)=O,2-acetamidophenol sulfate,2-acetamidophenol sulfate,40712-60-5,158023,,,181671,Neg
100006191,209,48841,155015,Amino Acid,Tyrosine Metabolism,225,NAMED,JPAUCQAJHLSMQW-XPORZQOISA-N,O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CC=C(C)C=C2,p-cresol glucuronide*,p-cresol glucuronide*,17680-99-8,135751,HMDB0011686,,154035,Neg
100006203,209,48569,179131,Xenobiotics,Food Component/Plant,5045,NAMED,YGCFIWIQZPHFLU-UHFFFAOYSA-N,CC1=CC(NS(O1)(=O)=O)=O,acesulfame,acesulfame,55589-62-3,33607,HMDB0033585,,36573,Neg
100006229,209,48680,218409,Xenobiotics,Drug - Antibiotic,5493,NAMED,CYLYVXPHAQLXFG-UHFFFAOYSA-N,CC(NC(C=C1)=CC=C1S(NC2=NC=CC=C2)(=O)=O)=O,N-acetyl sulfapyridine,N-acetyl sulfapyridine,19077-98-6,52841,,,58638,Neg
100006232,209,48566,179129,Xenobiotics,Drug - Cardiovascular,5699,NAMED,ACWBQPMHZXGDFX-UHFFFAOYSA-N,O=C(O)C(C(C)C)N(C(CCCC)=O)CC1=CC=C(C2=CC=CC=C2C3=NN=NN3)C=C1,valsartan,valsartan,137862-53-4,5448,HMDB0014323,,60846,Neg
100006239,209,53256,179177,Xenobiotics,Drug - Cardiovascular,5700,NAMED,VTRAEEWXHOVJFV-UHFFFAOYSA-N,OC(C)(C)C1=C(C(O)=O)N(CC(C=C2)=CC=C2C(C=CC=C3)=C3C4=NN=NN4)C(CCC)=N1,olmesartan,olmesartan,144689-24-7,139674,HMDB0014420,D05246,158781,Neg
100006260,209,48698,166006,Xenobiotics,Chemical,6237,NAMED,QRHHXPIYYXPEMG-UHFFFAOYSA-N,O=S(OC1=CC=C2C=CNC2=C1)(O)=O,6-hydroxyindole sulfate,6-hydroxyindole sulfate,,,HMDB0000682,,122198196,Neg
100006262,209,48457,219302,Amino Acid,Tyrosine Metabolism,193,NAMED,IGTMFIJOUADBDC-UHFFFAOYSA-N,COC1=CC=C(OS(=O)(O)=O)C=C1,4-methoxyphenol sulfate,4-methoxyphenol sulfate,3233-60-1,,,,,Neg
100006264,209,48460,155097,Xenobiotics,Benzoate Metabolism,4547,NAMED,WEKBGFBWJOHXKR-UHFFFAOYSA-N,CCCOC(C1=CC=C(OS(=O)(O)=O)C=C1)=O,propyl 4-hydroxybenzoate sulfate,propyl 4-hydroxybenzoate sulfate,162338-10-5,48063224,HMDB0135261,,131838881,Neg
100006282,209,48674,155105,Xenobiotics,Food Component/Plant,5121,NAMED,LJOOSFYJELZGMR-UHFFFAOYSA-N,O=C1C=CC2=CC=C(OS(=O)(O)=O)C=C2O1,umbelliferone sulfate,umbelliferone sulfate,69526-88-1,114800,HMDB0240565,,129659,Neg
100006290,402,48490,164042,Lipid,Sphingomyelins,3122,NAMED,AADLTHQNYQJHQV-SVLGDMRNSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:0, d16:1/22:0)*","sphingomyelin (d18:1/20:0, d16:1/22:0)*",,23113477,HMDB0012102,,44260124,Pos Late
100006292,402,48491,164534,Lipid,Sphingomyelins,3123,NAMED,MDRFMTLYKHBJTF-YECRPIIFSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:1, d18:2/20:0)*","sphingomyelin (d18:1/20:1, d18:2/20:0)*",222403-67-0,,"HMDB0240610,HMDB0240632",,,Pos Late
100006293,402,57481,211144,Lipid,Sphingomyelins,3124,NAMED,YVTVVJRJLRHYSJ-COUPUTHFSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*","sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",,,,,,Pos Late
100006294,402,48492,164533,Lipid,Sphingomyelins,3107,NAMED,FJJANLYCZUNFSE-TWKUQIQBSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,behenoyl sphingomyelin (d18:1/22:0)*,behenoyl sphingomyelin (d18:1/22:0)*,,24846873,HMDB0012103,,44260125,Pos Late
100006295,402,48493,164535,Lipid,Sphingomyelins,3127,NAMED,VBFKEZGCUWHGSK-ADSSWVSQSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",,29368329,HMDB0012104,,,Pos Late
100006296,402,57477,211140,Lipid,Sphingomyelins,3128,NAMED,BBJBWENPFZYXKM-CUYAXJSGSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",,,"HMDB0240670,HMDB0240672,HMDB0240669",,,Pos Late
100006298,402,57330,210828,Lipid,Sphingomyelins,3109,NAMED,QEDPUVGSSDPBMD-XTAIVQBESA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,lignoceroyl sphingomyelin (d18:1/24:0),lignoceroyl sphingomyelin (d18:1/24:0),60037-60-7,24846875,HMDB0011697,,,Pos Late
100006314,402,52433,164557,Lipid,Sphingomyelins,3116,NAMED,LQINJRUGTUOHGS-YPDYIYJKSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",121999-58-4,28532779,"HMDB0240617,HMDB0240608",,,Pos Late
100006360,209,48406,155059,Amino Acid,Tyrosine Metabolism,223,NAMED,DEKNNWJXAQTLFA-UHFFFAOYSA-N,O=S(OC1=CC=C(CCN)C=C1O)(O)=O,dopamine 4-sulfate,dopamine 4-sulfate,,110461,HMDB0004148,C13691,68517194,Neg
100006361,209,48407,155061,Amino Acid,Tyrosine Metabolism,224,NAMED,NZKRYJGNYPYXJZ-UHFFFAOYSA-N,NCCC1=CC(OS(=O)(O)=O)=C(O)C=C1,dopamine 3-O-sulfate,dopamine 3-O-sulfate,,108936,HMDB0006275,C13690,122136,Neg
100006363,209,48728,155111,Xenobiotics,Food Component/Plant,5122,NAMED,CQRHJEVIKOKQMO-UHFFFAOYSA-N,OC1=CC2=C(C(C(C3=CC=C(OS(=O)(O)=O)C=C3)=CO2)=O)C=C1,daidzein sulfate (2),daidzein sulfate (2),,,,,12114465,Neg
100006367,209,53230,179135,Lipid,"Fatty Acid, Monohydroxy",1980,NAMED,HPMGFDVTYHWBAG-UHFFFAOYSA-N,CCCC(O)CC(O)=O,3-hydroxyhexanoate,3-hydroxyhexanoate,10191-24-9,133518,"HMDB0061652,HMDB0010718",,151492,Neg
100006369,400,52340,164887,Amino Acid,Alanine and Aspartate Metabolism,35,NAMED,LUSWEUMSEVLFEQ-UHFFFAOYSA-N,O=C(C(C)NC(N)=O)O,N-carbamoylalanine,N-carbamoylalanine,77340-50-2,377278,,,426409,Pos Early
100006370,209,54805,207701,Lipid,Sterol,3210,NAMED,WVXOMPRLWLXFAP-AMQKJUDNSA-N,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]3[C@H]2CC=C4[C@]3(C)CC[C@H](O)C4)CCCC(C(O)=O)C,3beta-hydroxy-5-cholestenoate,3beta-hydroxy-5-cholestenoate,6561-58-6,,HMDB0012453,C17333,165511,Neg
100006374,209,48762,155125,Xenobiotics,Chemical,6220,NAMED,NGVLEQPKHLWZLN-UHFFFAOYSA-N,OC1=C(O)C(OS(=O)(O)=O)=CC=C1,"1,2,3-benzenetriol sulfate (2)","1,2,3-benzenetriol sulfate (2)",,,"HMDB0060018,HMDB0060016",,"92013662,54110629",Neg
100006375,209,48763,155127,Xenobiotics,Benzoate Metabolism,4542,NAMED,NTXOJWKIHIOUQN-UHFFFAOYSA-N,OC1=C(C=CC=C1OS(=O)(O)=O)OC,3-methoxycatechol sulfate (1),3-methoxycatechol sulfate (1),,,,,129892430,Neg
100006376,209,48752,155119,Xenobiotics,Benzoate Metabolism,4543,NAMED,NTXOJWKIHIOUQN-UHFFFAOYSA-N,OC1=C(OC)C=CC=C1OS(=O)(O)=O,3-methoxycatechol sulfate (2),3-methoxycatechol sulfate (2),,,,,,Neg
100006378,209,48757,155121,Amino Acid,Tryptophan Metabolism,270,NAMED,PPIMFXHQDQRWGJ-JTQLQIEISA-N,OC([C@@H](NC(C)=O)CC(C1=CC=CC=C1N)=O)=O,N-acetylkynurenine (2),N-acetylkynurenine (2),,,HMDB0240342,,73817779,Neg
100006379,209,48782,155139,Amino Acid,Tryptophan Metabolism,261,NAMED,CPXSBHKDEPPWIX-RAYCSJGISA-N,N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13,C-glycosyltryptophan,C-glycosyltryptophan,180509-18-6,9157171,HMDB0240296,,10981970,Neg
100006381,400,53241,179295,Xenobiotics,"Drug - Analgesics, Anesthetics",5437,NAMED,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,CN(C[C@H]1CCCC[C@]1(O)C2=CC(OC)=CC=C2)C,tramadol,tramadol,27203-92-5,31105,HMDB0014339,C07153,33741,Pos Early
100006382,400,53239,179291,Xenobiotics,"Drug - Analgesics, Anesthetics",5438,NAMED,UWJUQVWARXYRCG-UHFFFAOYSA-N,OC1(CCCCC1CN(C)C)c2cccc(O)c2,O-desmethyltramadol,O-desmethyltramadol,73986-53-5,115703,HMDB0060997,,9838803,Pos Early
100006383,400,52357,164921,Xenobiotics,"Drug - Analgesics, Anesthetics",5439,NAMED,DSBGQRZOJXSECT-VFUSOVNCSA-N,CN(CC1CCCCC1(O)c2cc(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O3)ccc2)C,O-desmethyltramadol glucuronide,O-desmethyltramadol glucuronide,383891-39-2,28467711,HMDB0060856,,29919005,Pos Early
100006384,400,52355,164917,Xenobiotics,"Drug - Analgesics, Anesthetics",5440,NAMED,VUMQHLSPUAFKKK-DZGCQCFKSA-N,O[C@]1(CCCC[C@H]1CNC)[c@]2cccc(OC)c2,N-desmethyl tramadol,N-desmethyl tramadol,147762-57-0,8530152,HMDB0061007,,12149038,Pos Early
100006385,400,54738,207475,Xenobiotics,Drug - Cardiovascular,5645,NAMED,OFRYBPCSEMMZHR-UHFFFAOYSA-N,CC(NCC(O)COC1=CC=C(C(O)COC)C=C1)C,alpha-hydroxymetoprolol,alpha-hydroxymetoprolol,56392-16-6,102899,HMDB0060994,,114962,Pos Early
100006430,305,48885,160479,Carbohydrate,Pentose Metabolism,1277,NAMED,HEBKCHPVOIAQTA-IMJSIDKUSA-N,OC[C@@H](C([C@H](CO)O)O)O,arabitol/xylitol,arabitol/xylitol,,,"HMDB0001851,HMDB0000568,HMDB0002917","C00379,C00542,C01904","94154,6912",Polar
100006432,400,52363,165217,Xenobiotics,"Drug - Analgesics, Anesthetics",5444,NAMED,RIKMCJUNPCRFMW-ISWURRPUSA-N,O=C1[C@@H]2Oc3c(OC)ccc4c3[C@@]2([C@]5(CC1)O)CCN[C@@H]5C4,noroxycodone,noroxycodone,52446-25-0,4590081,HMDB0041960,,5489120,Pos Early
100006435,400,46539,166536,Carbohydrate,Aminosugar Metabolism,1434,NAMED,OVRNDRQMDRJTHS-FMDGEEDCSA-N,O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(C)=O,N-acetylglucosamine/N-acetylgalactosamine,N-acetylglucosamine/N-acetylgalactosamine,,,"HMDB0000212,HMDB0000215",C01074,"439174,84265",Pos Early
100006438,305,47076,148336,Energy,TCA Cycle,1463,NAMED,HNEGQIOMVPPMNR-IHWYPQMZSA-N,C/C(C(O)=O)=C/C(O)=O,citraconate/glutaconate,citraconate/glutaconate,,,"HMDB0000634,HMDB0000620","C02226,C02214","5280498,643798",Polar
100006614,400,52988,166228,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1908,NAMED,BSVHAXJKBCWVDA-UHFFFAOYSA-N,[O-]C(CC(OC(CCCCC(O)=O)=O)C[N+](C)(C)C)=O,adipoylcarnitine (C6-DC),adipoylcarnitine (C6-DC),,28540385,HMDB0061677,,71296139,Pos Early
100006619,400,52932,166188,Amino Acid,Tyrosine Metabolism,180,NAMED,RLMMGDAPWBGWEF-UHFFFAOYSA-N,[O-]C(CC(OC(CC1=CC=C(C=C1)O)=O)C[N+](C)(C)C)=O,4-hydroxyphenylacetoylcarnitine,4-hydroxyphenylacetoylcarnitine,,,,,,Pos Early
100006620,402,61775,218145,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1858,NAMED,MPSPNFAQQQMFLK-UHFFFAOYSA-N,[O-]C(CC(OC(CCCCCCCC)=O)C[N+](C)(C)C)=O,nonanoylcarnitine (C9),nonanoylcarnitine (C9),,28533402,HMDB0013288,,91825642,Pos Late
100006627,400,52990,166232,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1916,NAMED,YVWVEIPYMGBQPE-UHFFFAOYSA-N,[O-]C(CC(OC(CCCCCCC(O)=O)=O)C[N+](C)(C)C)=O,suberoylcarnitine (C8-DC),suberoylcarnitine (C8-DC),,,,,,Pos Early
100006641,209,52974,166124,Lipid,Primary Bile Acid Metabolism,3475,NAMED,DKXXSIJHWWVNMO-ISIKUUMTSA-N,OS(OC1C[C@]2([H])C(CC1)(C)[C@@H]3[C@@]([C@@](CC4)([H])[C@@](CC3)(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O)([H])[C@H](O)C2)(=O)=O,glycochenodeoxycholate 3-sulfate,glycochenodeoxycholate 3-sulfate,,,"HMDB0002409,HMDB0002496,HMDB0002497",,"21116917,21125002,11954205",Neg
100006642,209,52975,166126,Lipid,Secondary Bile Acid Metabolism,3541,NAMED,QJZCNFGUZPMYAX-WWZCPACMSA-N,OS(OC1CC[C@@]2(C)[C@@](CC[C@]3([H])[C@]2([H])C[C@H](O)[C@@]4(C)[C@]3(CC[C@@H]4[C@H](C)CCC(NCC(O)=O)=O)[H])([H])C1)(=O)=O,glycodeoxycholate 3-sulfate,glycodeoxycholate 3-sulfate,,,,,101602538,Neg
100006644,209,62889,220740,Lipid,Secondary Bile Acid Metabolism,3491,NAMED,UCVGCHGIKFWAGH-WQVRBXQRSA-N,C[C@@]12[C@@](CCC3C2C[C@H](O)[C@@]4(C)C3CC[C@@H]4[C@@H](CCC(NCCS(O)(=O)=O)=O)C)([H])C[C@H](OS(O)(=O)=O)CC1,taurodeoxycholic acid 3-sulfate,taurodeoxycholic acid 3-sulfate,,,,,,Neg
100006651,209,53026,166148,Xenobiotics,Food Component/Plant,5153,NAMED,VFMNSFWBDMRNLJ-UHFFFAOYSA-N,OC(CC1C(CCC)C1)=O,"trans-3,4-methyleneheptanoate","trans-3,4-methyleneheptanoate",,,,,,Neg
100006679,209,52747,166417,Amino Acid,Tyrosine Metabolism,191,NAMED,WVHAUDNUGBNUDZ-GOVZDWNOSA-N,O[C@H]1[C@H](OC2=CC=CC=C2)O[C@H](C(O)=O)[C@@H](O)[C@@H]1O,phenol glucuronide,phenol glucuronide,17685-05-1,78692,HMDB0060014,,87235,Neg
100006726,209,52608,166573,Lipid,Endocannabinoid,2183,NAMED,KQXDGUVSAAQARU-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(NCCO)=O,linoleoyl ethanolamide,linoleoyl ethanolamide,68171-52-8,4446566,HMDB0012252,,5283446,Neg
100008903,402,52603,165331,Lipid,Phosphatidylcholine (PC),2360,NAMED,FVXDQWZBHIXIEJ-LNDKUQBDSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(OC[C@@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,"1,2-dilinoleoyl-GPC (18:2/18:2)","1,2-dilinoleoyl-GPC (18:2/18:2)",998-06-1,4450312,HMDB0008138,,5288075,Pos Late
100008904,402,52438,164562,Lipid,Phosphatidylcholine (PC),2323,NAMED,ATHVAWFAEPLPPQ-VRDBWYNSSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,1-stearoyl-2-oleoyl-GPC (18:0/18:1),1-stearoyl-2-oleoyl-GPC (18:0/18:1),56421-10-4,24766704,HMDB0008038,,24778825,Pos Late
100008914,402,52462,165128,Lipid,Phosphatidylcholine (PC),2298,NAMED,IIZPXYDJLKNOIY-JXPKJXOSSA-N,CCCCCCCCCCCCCCCC(OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),35418-58-7,8923140,HMDB0007982,C05208,10747814,Pos Late
100008915,402,52610,165342,Lipid,Phosphatidylcholine (PC),2304,NAMED,IESVDEZGAHUQJU-ZLBXKVHBSA-N,CCCCCCCCCCCCCCCC(OC[C@](OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([H])COP([O-])(OCC[N+](C)(C)C)=O)=O,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),59403-54-2,4946007,HMDB0007991,,6441886,Pos Late
100008916,402,52611,165343,Lipid,Phosphatidylcholine (PC),2340,NAMED,FAUYAENFVCNTAL-PFFNLMTBSA-N,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)CO[P](OCC[N+](C)(C)C)([O-])=O,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),59403-52-0,,HMDB0008057,,24778876,Pos Late
100008919,402,52614,165346,Lipid,Plasmalogen,2810,NAMED,XVYPOHCSLJZFED-QZEVRULJSA-N,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),144371-68-6,24769260,HMDB0011375,,42607457,Pos Late
100008920,402,52615,165347,Lipid,Sphingomyelins,3119,NAMED,YMQZQHIESOAPQH-JXGHDCMNSA-N,O=C(N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])COP([O-])(OCC[N+](C)(C)C)=O)CCCCCCCCCCCCCCCC,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",121999-64-2,,"HMDB0240620,HMDB0240609,HMDB0240622",,46891763,Pos Late
100008921,402,52616,165348,Lipid,Phosphatidylcholine (PC),2282,NAMED,PZNPLUBHRSSFHT-RRHRGVEJSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCCCCC)=O,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-2-stearoyl-GPC (16:0/18:0),59403-51-9,24766643,HMDB0007970,C03889,24778686,Pos Late
100008928,305,52281,164309,Amino Acid,Glutathione Metabolism,582,NAMED,AFENDNXGAFYKQO-UHFFFAOYSA-N,CCC(O)C(O)=O,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxybutyrate/2-hydroxyisobutyrate,,,"HMDB0000729,HMDB00008","C21297,C05984","440864,4277439",Polar
100008930,209,52285,164313,Lipid,Long Chain Monounsaturated Fatty Acid,1534,NAMED,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,OC(CCCCCCC/C=C\CCCCCCCC)=O,oleate/vaccenate (18:1),oleate/vaccenate (18:1),,,"HMDB0003231,HMDB0000573,HMDB0240219,HMDB0000207","C21944,C08367,C01712,C00712","5282761,637517,5281127,445639",Neg
100008941,402,52960,166298,Xenobiotics,Drug - Psychoactive,5895,NAMED,CEUORZQYGODEFX-UHFFFAOYSA-N,ClC1=CC=CC(N2CCN(CCCCOC3=CC=C(CCC(N4)=O)C4=C3)CC2)=C1Cl,aripiprazole,aripiprazole,129722-12-9,54790,HMDB0005042,C12564,60795,Pos Late
100008943,209,52913,166010,Xenobiotics,Drug - Neurological,5848,NAMED,AYXYPKUFHZROOJ-UHFFFAOYSA-N,CC(C)CC(CN)CC(O)=O,pregabalin,pregabalin,148553-50-8,3902475,HMDB0014375,,5486971,Neg
100008952,209,52431,164555,Lipid,Monoacylglycerol,2853,NAMED,KVYUBFKSKZWZSV-BQYQJAHWSA-N,CCCCCC/C=C/CCCCCCCC(OCC(O)CO)=O,1-palmitoleoylglycerol (16:1)*,1-palmitoleoylglycerol (16:1)*,,,HMDB0011565,,,Neg
100008954,402,52434,164558,Lipid,Dihydrosphingomyelins,3100,NAMED,QHZIGNLCLJPLCU-QPPIDDCLSA-N,[H][C@](NC(CCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])CCCCCCCCCCCCCCC,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,,8115586,HMDB0010168,,9939965,Pos Late
100008955,402,52436,164560,Lipid,Sphingomyelins,3108,NAMED,SXZWBNWTCVLZJN-NMIJJABPSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,tricosanoyl sphingomyelin (d18:1/23:0)*,tricosanoyl sphingomyelin (d18:1/23:0)*,,,HMDB0012105,,,Pos Late
100008956,402,52435,164559,Lipid,Sphingomyelins,3129,NAMED,JBDGKEXQKCCQFK-JWQIMADESA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",,,"HMDB0240634,HMDB0011696,HMDB0240614",,134757653,Pos Late
100008957,402,52437,164561,Lipid,Sphingomyelins,3131,NAMED,TXFLWJQVQCDUDZ-BRUGZULGSA-N,[H][C@](NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,"sphingomyelin (d18:2/24:1, d18:1/24:2)*","sphingomyelin (d18:2/24:1, d18:1/24:2)*",,,"HMDB0240636,HMDB0240615",,85336023,Pos Late
100008961,209,52931,166040,Xenobiotics,"Drug - Analgesics, Anesthetics",5418,NAMED,DCOPUUMXTXDBNB-UHFFFAOYSA-N,OC(CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl)=O,diclofenac,diclofenac,15307-86-5,,HMDB0014724,"D07816,DG00441,C01690",3033,Neg
100008964,209,52954,166086,Xenobiotics,Drug - Metabolic,5766,NAMED,MFFMDFFZMYYVKS-UHFFFAOYSA-N,FC1=CC(CC(N)CC(N2CC3=NN=C(C(F)(F)F)N3CC2)=O)=C(F)C=C1F,sitagliptin,sitagliptin,486460-32-6,9481667,HMDB0015390,"DG00118,D08516",4369359,Neg
